995	6466	1
786	13548	1
1523	4180	1
3563	8512	1
1110	1883	1
777	3143	1
4246	8698	1
4067	5734	1
1728	2326	1
4105	2711	1
197	6328	1
3770	4333	1
3947	8786	1
3810	2821	1
1446	7559	1
3295	6592	1
2707	11198	1
1391	8567	1
5283	5229	1
2266	8250	1
4750	11593	1
254	3089	1
1020	1364	1
1221	2729	1
1837	5717	1
4471	10189	1
3043	8389	1
1039	6168	1
1095	3111	1
157	3754	1
3289	2195	1
3147	13476	1
2063	1004	1
2048	9555	1
4142	4809	1
4931	3384	1
2090	1423	1
2739	9817	1
4722	10646	1
2339	3839	1
1704	15	1
4556	10755	1
5521	2894	1
50	3332	1
1127	10262	1
3515	6195	1
2280	846	1
4374	10575	1
2924	3507	1
1757	1745	1
4000	11688	1
1799	6350	1
657	5291	1
5366	6538	1
1511	945	1
3417	10401	1
2179	7403	1
71	4344	1
5266	5446	1
2663	336	1
3399	13033	1
4438	1049	1
3450	11986	1
3519	5954	1
2236	12118	1
321	5562	1
5075	5906	1
211	9046	1
3537	3843	1
5508	7168	1
3493	3337	1
545	6261	1
2513	7144	1
1603	5104	1
642	6683	1
1896	5718	1
5276	454	1
4183	4191	1
4627	5273	1
1601	1988	1
663	2372	1
5512	2045	1
1854	7492	1
393	10591	1
3968	6874	1
1316	522	1
1084	4698	1
3972	6267	1
5460	2975	1
2587	9943	1
2104	7397	1
2233	7546	1
4066	136	1
2407	10445	1
3315	4207	1
3432	2307	1
378	486	1
2690	7774	1
3754	1576	1
3786	3273	1
4719	2899	1
3239	11616	1
2141	3709	1
3085	9240	1
3730	1365	1
1953	9027	1
1957	6458	1
4719	3017	1
4965	5212	1
3661	10599	1
4829	10064	1
1168	7179	1
2073	6169	1
4329	7966	1
4734	6096	1
3161	8275	1
2189	12831	1
2978	5689	1
5050	7375	1
2159	3927	1
1506	3381	1
3739	616	1
2162	10142	1
316	13323	1
4531	401	1
858	247	1
703	1528	1
3337	6491	1
5079	6781	1
727	12163	1
960	3	1
385	747	1
4458	7287	1
3086	6759	1
45	2039	1
50	5788	1
4235	6729	1
3563	9967	1
4713	11293	1
491	6214	1
245	2817	1
58	6170	1
327	6313	1
1705	2034	1
3067	8612	1
1059	2779	1
2056	2318	1
2267	12771	1
4246	3784	1
4212	11687	1
5394	9370	1
4209	8512	1
4551	3982	1
4938	4970	1
1348	2096	1
322	266	1
2054	12383	1
1352	1945	1
1727	1302	1
3075	2882	1
3450	9246	1
437	8256	1
5020	12766	1
56	4529	1
968	6135	1
2389	7784	1
4707	1738	1
4786	12736	1
3817	11092	1
2781	13147	1
3460	2919	1
1753	6496	1
1605	3237	1
249	4454	1
2097	1653	1
5299	9333	1
1644	13469	1
1312	448	1
975	7218	1
1925	8416	1
1916	2259	1
5299	2161	1
3845	1519	1
3371	1627	1
3202	11973	1
2858	1521	1
604	2409	1
95	1244	1
3480	2590	1
115	9830	1
1577	9165	1
1202	10149	1
4484	11046	1
1913	12428	1
4441	1877	1
1577	9359	1
2463	10112	1
1129	9780	1
1687	1452	1
4498	2800	1
4906	5628	1
2194	7546	1
3846	3946	1
124	9359	1
3150	2724	1
395	8924	1
4994	11522	1
5438	9286	1
4533	3068	1
2300	6869	1
1179	7065	1
1389	826	1
4589	7363	1
1080	11838	1
2584	11784	1
3802	454	1
978	8964	1
1965	100	1
2583	12550	1
4554	3832	1
2060	4599	1
472	7407	1
3341	2951	1
3266	11586	1
2634	5872	1
813	1958	1
1332	2295	1
2042	11673	1
4888	1595	1
5083	227	1
4955	2447	1
19	3065	1
2180	9009	1
3678	12089	1
5129	7360	1
1060	2865	1
4556	8421	1
117	7479	1
4358	9116	1
4860	4111	1
828	2042	1
4552	1831	1
2421	2498	1
1854	12041	1
1102	5695	1
2624	486	1
5347	1751	1
634	4070	1
4460	3701	1
2573	1584	1
4458	8084	1
711	7259	1
1343	4368	1
5225	10532	1
4194	8774	1
796	3654	1
3569	9888	1
4533	10775	1
3260	10825	1
3977	3413	1
3232	2840	1
2788	12885	1
3289	5382	1
1363	1195	1
3427	521	1
2736	5799	1
5377	6615	1
1026	1792	1
3423	3915	1
4729	2250	1
5333	3224	1
1035	6542	1
991	13313	1
706	1558	1
5512	5334	1
2056	1667	1
5375	1148	1
677	2902	1
5502	3243	1
553	12558	1
2514	763	1
5189	3931	1
5230	11109	1
1577	12312	1
5334	7755	1
5130	1633	1
2309	2300	1
5189	1697	1
3178	6872	1
170	4296	1
58	12864	1
725	4875	1
2336	9800	1
492	3630	1
5112	8420	1
3233	11863	1
3295	6718	1
3306	9391	1
4843	8080	1
989	8506	1
2674	9492	1
4360	3636	1
3266	8353	1
2081	240	1
1640	12414	1
1543	6424	1
3643	11460	1
5296	1809	1
1693	10531	1
2951	8621	1
3294	1932	1
3724	1189	1
983	8601	1
3090	12378	1
2004	4673	1
397	2043	1
4014	11274	1
43	4257	1
1031	11594	1
1585	4471	1
325	11056	1
4515	10835	1
3625	12844	1
5509	6250	1
5207	1933	1
2793	2045	1
5170	7660	1
3064	12832	1
4506	4512	1
2404	6355	1
5404	13089	1
1745	2925	1
5329	9783	1
220	5212	1
3768	5900	1
4519	7098	1
2902	2222	1
650	6507	1
2692	2783	1
188	5165	1
2421	5856	1
776	13567	1
3139	10608	1
1672	13414	1
2233	7923	1
2912	410	1
2120	2386	1
1664	3952	1
3461	4784	1
3774	3906	1
2224	13	1
3435	10553	1
1257	1754	1
994	1591	1
5062	3776	1
137	12943	1
5051	12214	1
3341	1428	1
2056	12902	1
4813	248	1
3152	7186	1
1080	10611	1
329	2313	1
2832	10297	1
796	2732	1
1535	883	1
2097	4180	1
4342	51	1
2810	5925	1
5352	1265	1
5370	4310	1
3477	4981	1
1028	2584	1
4273	247	1
2059	1733	1
4997	5684	1
4852	11603	1
978	7703	1
5408	11279	1
4015	2946	1
573	7378	1
4944	6663	1
3883	1455	1
3053	6639	1
3538	10377	1
119	11882	1
1110	5180	1
4729	937	1
988	12577	1
3932	2690	1
4398	81	1
187	4235	1
73	4203	1
1080	10351	1
2620	2173	1
4193	492	1
3106	1204	1
4548	12564	1
2755	8709	1
408	9268	1
2285	7403	1
2584	1047	1
5220	11404	1
4624	3148	1
1505	2773	1
3360	738	1
2734	11403	1
4957	3599	1
5078	9303	1
923	2451	1
965	2201	1
733	9216	1
1908	9157	1
3294	11269	1
1442	7364	1
5129	4488	1
4925	12078	1
992	11187	1
3864	8399	1
5473	424	1
1259	3135	1
5202	5310	1
5499	2729	1
5217	1156	1
1706	478	1
4405	9302	1
1551	1884	1
1442	12508	1
2948	12618	1
2501	10743	1
3790	801	1
2097	5161	1
4408	3463	1
2748	2332	1
3345	9715	1
3506	9969	1
4515	12494	1
612	13100	1
85	6631	1
2337	131	1
5194	6125	1
1486	9921	1
1401	2167	1
3152	2219	1
4577	5287	1
1637	6171	1
3481	10064	1
1699	7252	1
2305	912	1
3940	2147	1
830	12319	1
5083	1516	1
931	4610	1
1012	7736	1
312	6795	1
3102	98	1
4086	3982	1
1284	2681	1
4026	7817	1
4852	4764	1
2608	2751	1
5220	9081	1
2075	1803	1
1165	6	1
4026	10682	1
4670	6767	1
52	8267	1
933	5856	1
2672	11165	1
2729	6803	1
2672	11014	1
3133	12722	1
1363	4081	1
2464	3663	1
5074	4106	1
1050	29	1
1330	2659	1
5204	6156	1
4841	930	1
2881	8728	1
1539	2809	1
4491	7316	1
2505	2419	1
2601	7694	1
3643	11420	1
4848	301	1
3143	13104	1
1360	11399	1
3972	983	1
870	4021	1
3295	7679	1
4093	12207	1
2879	13062	1
1092	12214	1
5334	6158	1
5541	1895	1
1276	3450	1
4161	5739	1
3845	11151	1
4730	1652	1
2041	10703	1
756	5815	1
4369	11652	1
5266	697	1
2779	4168	1
1908	12388	1
1893	3176	1
3593	4947	1
2833	181	1
1577	10772	1
5188	7256	1
3753	13332	1
1277	18	1
4217	4678	1
4556	8028	1
3620	1840	1
322	7397	1
2113	3792	1
272	7120	1
5158	7791	1
957	5778	1
4640	13066	1
1933	564	1
3235	1344	1
1150	8194	1
3055	10574	1
2191	5034	1
3497	8512	1
837	8992	1
2528	5039	1
4959	3885	1
3852	9585	1
2187	6762	1
4860	8728	1
860	13175	1
5159	9715	1
1878	4712	1
3179	772	1
1637	1278	1
3295	7063	1
3518	10403	1
483	2763	1
382	6346	1
3613	11955	1
676	8164	1
724	4478	1
250	3002	1
3823	4640	1
3646	5337	1
2221	21	1
1739	1199	1
3538	943	1
5362	10357	1
2538	968	1
5493	4257	1
384	3949	1
2587	4362	1
115	5693	1
4677	2769	1
2085	12161	1
3258	1153	1
1404	13231	1
1753	628	1
1852	3843	1
3744	9544	1
2412	2165	1
5428	3132	1
2236	6514	1
4455	2761	1
3501	1157	1
2250	2176	1
827	4643	1
1869	2649	1
3646	11360	1
434	8489	1
482	6180	1
1968	8174	1
4453	1670	1
2722	6472	1
5299	3330	1
